time,open,high,low,close,volume
2020-09-14 10:10:00,27850.26,27850.26,27841.76,27841.76,16.0
2020-09-14 10:11:00,27841.26,27841.76,27836.76,27836.76,8.0
2020-09-14 10:12:00,27836.76,27839.26,27836.26,27837.76,13.0
2020-09-14 10:13:00,27835.76,27837.26,27830.26,27832.26,14.0
2020-09-14 10:14:00,27831.76,27836.27,27831.26,27835.27,13.0
2020-09-14 10:15:00,27834.27,27835.77,27832.77,27834.27,31.0
2020-09-14 10:16:00,27835.27,27835.27,27829.77,27830.27,26.0
2020-09-14 10:17:00,27831.77,27836.27,27831.77,27834.77,19.0
2020-09-14 10:18:00,27835.27,27835.27,27832.77,27833.27,9.0
2020-09-14 10:19:00,27833.77,27836.77,27831.27,27831.27,10.0
2020-09-14 10:20:00,27827.27,27829.77,27826.77,27828.77,20.0
2020-09-14 10:21:00,27829.27,27830.27,27825.27,27826.27,15.0
2020-09-14 10:22:00,27825.77,27825.77,27824.27,27824.27,5.0
2020-09-14 10:23:00,27822.77,27824.77,27818.77,27824.77,21.0
2020-09-14 10:24:00,27825.77,27825.77,27823.77,27823.77,9.0
2020-09-14 10:25:00,27821.77,27828.27,27820.77,27828.27,13.0
2020-09-14 10:26:00,27827.27,27834.27,27827.27,27830.27,12.0
2020-09-14 10:27:00,27830.77,27833.77,27830.77,27830.77,10.0
2020-09-14 10:28:00,27831.77,27831.77,27830.77,27830.77,3.0
2020-09-14 10:29:00,27830.27,27830.27,27830.27,27830.27,1.0
2020-09-14 10:30:00,27830.77,27836.27,27830.77,27831.77,22.0
2020-09-14 10:31:00,27832.27,27850.27,27832.27,27850.27,24.0
2020-09-14 10:32:00,27850.77,27851.27,27846.77,27846.77,17.0
2020-09-14 10:33:00,27844.77,27845.27,27833.27,27833.27,21.0
2020-09-14 10:34:00,27833.77,27843.27,27832.27,27843.27,20.0
2020-09-14 10:35:00,27844.27,27846.27,27838.27,27838.27,21.0
2020-09-14 10:36:00,27837.77,27839.77,27833.77,27837.27,29.0
2020-09-14 10:37:00,27836.27,27836.27,27833.27,27833.27,16.0
2020-09-14 10:38:00,27833.77,27837.27,27831.27,27836.27,15.0
2020-09-14 10:39:00,27834.77,27838.27,27833.27,27833.77,15.0
2020-09-14 10:40:00,27833.27,27835.27,27833.27,27834.27,26.0
2020-09-14 10:41:00,27833.27,27840.27,27831.77,27838.27,23.0
2020-09-14 10:42:00,27836.77,27844.27,27836.77,27839.77,22.0
2020-09-14 10:43:00,27840.77,27845.27,27839.27,27840.77,26.0
2020-09-14 10:44:00,27840.27,27841.77,27837.27,27839.27,22.0
2020-09-14 10:45:00,27838.27,27842.77,27838.27,27839.77,22.0
2020-09-14 10:46:00,27840.27,27846.77,27837.27,27845.77,24.0
2020-09-14 10:47:00,27846.27,27850.27,27846.27,27848.27,16.0
2020-09-14 10:48:00,27848.77,27855.27,27848.27,27854.27,21.0
2020-09-14 10:49:00,27852.27,27852.27,27849.27,27850.27,20.0
2020-09-14 10:50:00,27850.27,27851.77,27849.27,27849.27,17.0
2020-09-14 10:51:00,27851.27,27851.27,27844.77,27845.77,19.0
2020-09-14 10:52:00,27845.27,27848.27,27844.77,27847.27,19.0
2020-09-14 10:53:00,27848.77,27851.27,27846.78,27849.78,13.0
2020-09-14 10:54:00,27850.28,27852.78,27850.28,27852.28,8.0
2020-09-14 10:55:00,27855.28,27857.28,27854.28,27855.28,17.0
2020-09-14 10:56:00,27854.78,27855.78,27852.78,27852.78,14.0
2020-09-14 10:57:00,27853.28,27857.28,27852.78,27856.28,20.0
2020-09-14 10:58:00,27856.78,27856.78,27853.28,27854.78,21.0
2020-09-14 10:59:00,27858.78,27861.28,27856.78,27859.28,18.0
2020-09-14 11:00:00,27860.28,27862.28,27857.78,27858.28,21.0
2020-09-14 11:01:00,27859.28,27859.78,27857.28,27859.27,13.0
2020-09-14 11:02:00,27859.77,27859.77,27856.78,27858.78,16.0
2020-09-14 11:03:00,27861.78,27862.78,27860.78,27861.78,14.0
2020-09-14 11:04:00,27862.78,27865.78,27862.78,27863.78,24.0
2020-09-14 11:05:00,27864.28,27865.78,27863.78,27865.78,13.0
2020-09-14 11:06:00,27866.28,27870.28,27865.28,27869.78,16.0
2020-09-14 11:07:00,27874.28,27875.28,27874.28,27874.28,19.0
2020-09-14 11:08:00,27873.78,27875.78,27871.78,27873.78,19.0
2020-09-14 11:09:00,27874.28,27875.28,27873.28,27874.28,13.0
2020-09-14 11:10:00,27875.28,27878.28,27875.28,27878.28,14.0
2020-09-14 11:11:00,27877.78,27880.78,27877.78,27878.78,14.0
2020-09-14 11:12:00,27878.28,27883.28,27877.78,27882.78,18.0
2020-09-14 11:13:00,27882.28,27885.28,27879.28,27884.78,17.0
2020-09-14 11:14:00,27884.78,27889.78,27882.78,27889.78,19.0
2020-09-14 11:15:00,27891.78,27893.28,27888.28,27889.28,24.0
2020-09-14 11:16:00,27890.28,27895.78,27890.28,27891.78,18.0
2020-09-14 11:17:00,27892.28,27894.28,27891.28,27891.78,17.0
2020-09-14 11:18:00,27892.28,27893.78,27890.28,27893.28,16.0
2020-09-14 11:19:00,27892.28,27893.28,27891.78,27892.28,11.0
2020-09-14 11:20:00,27891.78,27892.28,27887.78,27888.28,14.0
2020-09-14 11:21:00,27889.78,27893.78,27889.28,27892.28,16.0
2020-09-14 11:22:00,27892.78,27899.78,27891.78,27899.78,16.0
2020-09-14 11:23:00,27900.28,27902.78,27899.28,27902.78,8.0
2020-09-14 11:24:00,27901.78,27904.28,27899.28,27899.28,15.0
2020-09-14 11:25:00,27897.78,27909.78,27897.78,27908.78,26.0
2020-09-14 11:26:00,27909.28,27910.28,27903.78,27903.78,18.0
2020-09-14 11:27:00,27904.28,27904.28,27898.78,27898.78,26.0
2020-09-14 11:28:00,27899.28,27900.28,27898.28,27898.28,19.0
2020-09-14 11:29:00,27898.78,27899.28,27898.28,27898.28,12.0
2020-09-14 11:30:00,27899.28,27904.28,27898.78,27901.78,18.0
2020-09-14 11:31:00,27902.28,27902.28,27897.28,27897.29,14.0
2020-09-14 11:32:00,27897.79,27897.79,27889.79,27889.79,25.0
2020-09-14 11:33:00,27888.79,27891.29,27888.29,27890.29,23.0
2020-09-14 11:34:00,27889.29,27889.29,27882.79,27888.79,22.0
2020-09-14 11:35:00,27889.29,27890.29,27888.79,27889.29,12.0
2020-09-14 11:36:00,27888.79,27889.79,27885.29,27889.79,12.0
2020-09-14 11:37:00,27889.79,27894.29,27889.79,27892.79,16.0
2020-09-14 11:38:00,27892.29,27895.29,27892.29,27894.29,26.0
2020-09-14 11:39:00,27896.79,27896.79,27889.29,27890.29,24.0
2020-09-14 11:40:00,27891.29,27895.28,27890.29,27891.28,29.0
2020-09-14 11:41:00,27890.78,27891.78,27886.78,27886.78,33.0
2020-09-14 11:42:00,27887.28,27890.78,27887.28,27887.78,22.0
2020-09-14 11:43:00,27888.28,27888.28,27885.28,27886.78,11.0
2020-09-14 11:44:00,27886.28,27888.28,27884.28,27884.28,15.0
2020-09-14 11:45:00,27883.78,27885.78,27882.28,27882.78,17.0
2020-09-14 11:46:00,27882.28,27882.78,27878.78,27881.78,18.0
2020-09-14 11:47:00,27881.28,27886.78,27881.28,27886.78,9.0
2020-09-14 11:48:00,27885.78,27887.79,27885.29,27887.79,20.0
2020-09-14 11:49:00,27887.29,27887.29,27883.79,27885.79,11.0
2020-09-14 11:50:00,27886.29,27888.79,27886.29,27887.79,10.0
2020-09-14 11:51:00,27888.29,27888.79,27887.79,27888.79,7.0
2020-09-14 11:52:00,27890.29,27895.79,27890.29,27893.79,17.0
2020-09-14 11:53:00,27893.79,27896.79,27893.79,27894.79,22.0
2020-09-14 11:54:00,27895.29,27896.79,27894.79,27896.29,13.0
2020-09-14 11:55:00,27896.79,27896.79,27895.79,27895.79,13.0
2020-09-14 11:56:00,27895.29,27895.29,27889.29,27891.79,11.0
2020-09-14 11:57:00,27891.29,27892.29,27890.29,27891.29,15.0
2020-09-14 11:58:00,27891.79,27891.79,27887.29,27887.29,14.0
2020-09-14 11:59:00,27887.29,27887.29,27883.79,27884.29,9.0
2020-09-14 12:00:00,27889.29,27890.29,27883.79,27884.79,23.0
2020-09-14 12:01:00,27885.29,27893.79,27885.29,27891.79,25.0
2020-09-14 12:02:00,27891.29,27892.79,27891.29,27891.79,9.0
2020-09-14 12:03:00,27896.29,27896.79,27892.79,27893.29,18.0
2020-09-14 12:04:00,27895.29,27898.79,27894.29,27898.29,21.0
2020-09-14 12:05:00,27898.79,27901.79,27898.79,27901.79,7.0
2020-09-14 12:06:00,27902.29,27903.29,27899.29,27899.29,12.0
2020-09-14 12:07:00,27894.79,27897.29,27894.79,27895.79,24.0
2020-09-14 12:08:00,27896.29,27900.29,27895.29,27895.79,15.0
2020-09-14 12:09:00,27895.29,27895.29,27889.3,27889.3,18.0
2020-09-14 12:10:00,27888.8,27895.79,27888.8,27894.8,15.0
2020-09-14 12:11:00,27894.8,27899.3,27894.8,27899.3,10.0
2020-09-14 12:12:00,27900.29,27903.79,27899.3,27901.3,11.0
2020-09-14 12:13:00,27902.8,27905.8,27902.3,27903.8,15.0
2020-09-14 12:14:00,27903.3,27903.3,27900.8,27901.3,16.0
2020-09-14 12:15:00,27901.3,27926.79,27901.3,27926.29,20.0
2020-09-14 12:16:00,27925.79,27926.29,27916.8,27917.3,27.0
2020-09-14 12:17:00,27917.8,27920.8,27916.8,27919.8,14.0
2020-09-14 12:18:00,27920.8,27921.3,27920.3,27920.8,13.0
2020-09-14 12:19:00,27920.3,27920.3,27915.8,27915.8,18.0
2020-09-14 12:20:00,27917.3,27921.8,27917.3,27919.8,18.0
2020-09-14 12:21:00,27919.3,27919.3,27915.8,27917.8,18.0
2020-09-14 12:22:00,27918.8,27920.8,27917.3,27917.8,18.0
2020-09-14 12:23:00,27917.3,27918.8,27914.8,27914.8,7.0
2020-09-14 12:24:00,27913.3,27914.8,27911.3,27913.3,15.0
2020-09-14 12:25:00,27912.3,27912.8,27909.8,27909.8,12.0
2020-09-14 12:26:00,27908.3,27908.3,27904.3,27906.8,23.0
2020-09-14 12:27:00,27905.8,27907.3,27903.8,27906.8,21.0
2020-09-14 12:28:00,27906.3,27908.3,27906.3,27906.8,10.0
2020-09-14 12:29:00,27907.3,27909.3,27907.3,27908.8,5.0
2020-09-14 12:30:00,27910.8,27911.8,27907.8,27907.8,14.0
2020-09-14 12:31:00,27908.8,27909.8,27907.8,27907.8,11.0
2020-09-14 12:32:00,27907.3,27910.3,27907.3,27908.3,9.0
2020-09-14 12:34:00,27907.8,27907.8,27907.3,27907.3,2.0
2020-09-14 12:35:00,27906.8,27907.3,27906.3,27907.3,6.0
2020-09-14 12:36:00,27906.8,27907.3,27904.8,27906.8,10.0
2020-09-14 12:37:00,27906.3,27908.8,27906.3,27907.8,7.0
2020-09-14 12:38:00,27908.3,27912.3,27908.3,27910.8,16.0
2020-09-14 12:39:00,27910.3,27910.8,27908.8,27908.8,9.0
2020-09-14 12:40:00,27910.3,27912.8,27909.8,27912.8,11.0
2020-09-14 12:41:00,27913.3,27914.3,27912.3,27912.3,9.0
2020-09-14 12:42:00,27912.3,27912.3,27909.3,27909.3,5.0
2020-09-14 12:43:00,27907.3,27907.8,27905.8,27906.8,10.0
2020-09-14 12:44:00,27906.8,27909.8,27903.8,27903.8,15.0
2020-09-14 12:45:00,27903.8,27906.8,27903.8,27906.8,7.0
2020-09-14 12:46:00,27907.8,27909.3,27907.8,27908.3,5.0
2020-09-14 12:47:00,27908.8,27908.8,27906.8,27907.3,6.0
2020-09-14 12:48:00,27906.3,27908.3,27905.3,27907.3,10.0
2020-09-14 12:49:00,27906.3,27906.3,27902.3,27902.3,9.0
2020-09-14 12:50:00,27901.8,27902.8,27901.8,27902.8,5.0
2020-09-14 12:51:00,27902.3,27902.3,27902.3,27902.3,1.0
2020-09-14 12:52:00,27902.8,27902.8,27900.8,27901.8,9.0
2020-09-14 12:53:00,27901.3,27901.3,27897.8,27897.8,11.0
2020-09-14 12:54:00,27898.3,27898.8,27898.3,27898.3,3.0
2020-09-14 12:55:00,27898.3,27898.8,27887.31,27891.31,13.0
2020-09-14 12:56:00,27889.81,27900.3,27888.81,27900.3,14.0
2020-09-14 12:57:00,27899.8,27901.8,27898.81,27899.31,11.0
2020-09-14 12:58:00,27896.81,27898.81,27896.81,27898.81,3.0
2020-09-14 12:59:00,27899.31,27899.31,27894.81,27895.81,14.0
2020-09-14 13:00:00,27896.31,27896.31,27892.81,27892.81,16.0
2020-09-14 13:01:00,27892.31,27893.81,27891.31,27893.31,11.0
2020-09-14 13:02:00,27891.31,27891.31,27887.81,27887.81,15.0
2020-09-14 13:03:00,27887.81,27891.81,27887.81,27890.81,15.0
2020-09-14 13:04:00,27891.81,27891.81,27890.81,27891.81,10.0
2020-09-14 13:05:00,27890.81,27890.81,27888.31,27889.81,12.0
2020-09-14 13:06:00,27890.31,27893.81,27890.31,27891.81,9.0
2020-09-14 13:07:00,27890.81,27891.81,27889.81,27891.31,10.0
2020-09-14 13:08:00,27890.31,27891.31,27881.81,27885.81,25.0
2020-09-14 13:09:00,27885.31,27888.81,27881.81,27888.81,18.0
2020-09-14 13:10:00,27887.81,27890.31,27887.81,27889.81,7.0
2020-09-14 13:11:00,27888.81,27891.31,27886.31,27891.31,7.0
2020-09-14 13:12:00,27894.31,27895.31,27891.81,27891.81,13.0
2020-09-14 13:13:00,27892.31,27898.31,27891.31,27893.81,16.0
2020-09-14 13:14:00,27892.31,27894.31,27891.81,27892.81,10.0
2020-09-14 13:15:00,27893.31,27894.81,27891.81,27894.81,8.0
2020-09-14 13:16:00,27895.81,27896.31,27894.31,27894.81,5.0
2020-09-14 13:17:00,27896.31,27896.81,27894.81,27895.81,5.0
2020-09-14 13:18:00,27895.31,27897.81,27895.31,27897.31,18.0
2020-09-14 13:19:00,27896.81,27897.31,27895.81,27897.31,8.0
2020-09-14 13:20:00,27896.81,27896.81,27892.31,27892.81,15.0
2020-09-14 13:21:00,27891.31,27891.81,27890.31,27891.31,6.0
2020-09-14 13:22:00,27890.31,27890.31,27887.31,27889.81,12.0
2020-09-14 13:23:00,27889.81,27890.31,27883.81,27884.81,13.0
2020-09-14 13:24:00,27885.81,27886.31,27883.31,27884.81,13.0
2020-09-14 13:25:00,27884.31,27886.31,27883.31,27885.81,7.0
2020-09-14 13:26:00,27885.31,27885.81,27881.81,27885.81,14.0
2020-09-14 13:27:00,27886.81,27887.81,27885.81,27887.81,8.0
2020-09-14 13:28:00,27888.31,27888.81,27885.81,27886.31,11.0
2020-09-14 13:29:00,27889.81,27889.81,27887.81,27888.31,7.0
2020-09-14 13:30:00,27887.81,27892.81,27887.81,27890.81,14.0
2020-09-14 13:31:00,27892.81,27893.3,27891.3,27893.3,16.0
2020-09-14 13:32:00,27893.8,27894.8,27890.81,27892.81,12.0
2020-09-14 13:33:00,27893.31,27894.81,27893.31,27894.31,4.0
2020-09-14 13:34:00,27894.81,27896.81,27893.81,27896.81,6.0
2020-09-14 13:35:00,27896.31,27897.81,27894.31,27894.81,11.0
2020-09-14 13:36:00,27893.81,27893.81,27887.81,27887.81,16.0
2020-09-14 13:37:00,27888.31,27889.31,27885.81,27889.31,20.0
2020-09-14 13:38:00,27888.81,27888.81,27884.31,27884.81,8.0
2020-09-14 13:39:00,27885.31,27885.81,27884.81,27885.81,5.0
2020-09-14 13:40:00,27887.81,27890.31,27887.81,27889.31,9.0
2020-09-14 13:41:00,27889.31,27889.81,27887.31,27887.31,10.0
2020-09-14 13:42:00,27886.81,27888.31,27886.31,27886.31,7.0
2020-09-14 13:43:00,27886.81,27886.81,27881.81,27882.81,7.0
2020-09-14 13:44:00,27883.31,27884.31,27881.31,27881.31,12.0
2020-09-14 13:45:00,27882.31,27883.31,27877.31,27877.31,11.0
2020-09-14 13:46:00,27877.81,27879.81,27876.31,27877.31,15.0
2020-09-14 13:47:00,27876.81,27877.31,27874.81,27876.31,10.0
2020-09-14 13:48:00,27876.81,27879.81,27875.81,27879.31,8.0
2020-09-14 13:49:00,27878.31,27880.81,27876.31,27878.81,9.0
2020-09-14 13:50:00,27878.31,27879.81,27877.31,27878.31,7.0
2020-09-14 13:51:00,27878.31,27882.81,27878.31,27880.81,12.0
2020-09-14 13:52:00,27880.31,27888.31,27880.31,27887.81,17.0
2020-09-14 13:53:00,27886.81,27890.81,27886.81,27890.81,17.0
2020-09-14 13:54:00,27890.31,27890.81,27889.81,27890.31,7.0
2020-09-14 13:55:00,27892.81,27895.31,27892.31,27892.81,7.0
2020-09-14 13:56:00,27892.31,27893.81,27891.81,27891.81,7.0
2020-09-14 13:57:00,27888.81,27888.81,27886.31,27886.31,5.0
2020-09-14 13:58:00,27885.81,27885.81,27882.81,27882.81,16.0
2020-09-14 13:59:00,27879.31,27879.31,27875.81,27877.38,18.0
2020-09-14 14:00:00,27879.38,27879.38,27875.38,27876.88,13.0
2020-09-14 14:01:00,27875.38,27877.82,27875.32,27877.32,11.0
2020-09-14 14:02:00,27876.82,27876.82,27873.82,27875.32,14.0
2020-09-14 14:03:00,27873.82,27876.82,27873.82,27875.32,8.0
2020-09-14 14:04:00,27874.32,27875.32,27872.82,27874.32,12.0
2020-09-14 14:05:00,27873.82,27876.82,27873.32,27876.32,9.0
2020-09-14 14:06:00,27876.82,27877.32,27875.82,27876.32,8.0
2020-09-14 14:07:00,27875.82,27876.32,27873.82,27874.32,9.0
2020-09-14 14:08:00,27875.32,27876.32,27874.32,27875.82,13.0
2020-09-14 14:09:00,27875.32,27875.82,27874.32,27874.32,6.0
2020-09-14 14:10:00,27873.82,27874.82,27870.32,27872.32,16.0
2020-09-14 14:11:00,27871.82,27871.82,27867.82,27867.82,11.0
2020-09-14 14:12:00,27867.32,27869.82,27867.32,27868.32,8.0
2020-09-14 14:13:00,27868.82,27868.82,27866.82,27867.82,8.0
2020-09-14 14:14:00,27868.32,27872.32,27867.82,27871.82,11.0
2020-09-14 14:15:00,27871.32,27872.32,27868.32,27868.32,11.0
2020-09-14 14:16:00,27866.32,27870.32,27865.32,27866.82,15.0
2020-09-14 14:17:00,27867.32,27868.82,27866.32,27868.32,7.0
2020-09-14 14:18:00,27867.82,27867.82,27866.32,27866.32,6.0
2020-09-14 14:19:00,27867.82,27868.32,27865.32,27865.32,11.0
2020-09-14 14:20:00,27865.82,27868.82,27865.32,27867.82,9.0
2020-09-14 14:21:00,27867.78,27871.28,27866.78,27870.28,9.0
2020-09-14 14:22:00,27869.78,27872.78,27868.78,27872.78,8.0
2020-09-14 14:23:00,27873.28,27873.78,27872.78,27872.78,6.0
2020-09-14 14:24:00,27872.28,27877.29,27871.79,27876.79,9.0
2020-09-14 14:25:00,27877.29,27882.29,27875.29,27875.29,14.0
2020-09-14 14:26:00,27875.79,27876.29,27873.29,27873.29,5.0
2020-09-14 14:27:00,27873.29,27873.79,27872.29,27872.79,6.0
2020-09-14 14:28:00,27872.29,27872.79,27870.79,27871.29,16.0
2020-09-14 14:29:00,27871.79,27872.79,27871.79,27872.79,3.0
2020-09-14 14:30:00,27872.79,27881.79,27872.79,27881.79,21.0
2020-09-14 14:31:00,27881.79,27881.79,27878.29,27878.29,7.0
2020-09-14 14:32:00,27877.29,27877.29,27867.79,27867.79,15.0
2020-09-14 14:33:00,27867.29,27869.79,27861.79,27869.79,27.0
2020-09-14 14:34:00,27870.29,27870.29,27861.29,27862.79,26.0
2020-09-14 14:35:00,27863.29,27873.79,27862.79,27873.79,23.0
2020-09-14 14:36:00,27873.79,27881.29,27870.79,27880.79,13.0
2020-09-14 14:37:00,27880.29,27888.29,27880.29,27886.79,21.0
2020-09-14 14:38:00,27886.29,27891.29,27886.29,27891.29,13.0
2020-09-14 14:39:00,27891.79,27894.29,27891.79,27893.29,17.0
2020-09-14 14:40:00,27894.29,27898.79,27894.29,27898.29,18.0
2020-09-14 14:41:00,27899.29,27904.29,27899.29,27904.29,14.0
2020-09-14 14:42:00,27904.29,27905.29,27901.79,27904.29,23.0
2020-09-14 14:43:00,27903.79,27918.79,27903.79,27912.79,27.0
2020-09-14 14:44:00,27913.29,27920.29,27913.29,27919.79,24.0
2020-09-14 14:45:00,27920.29,27921.79,27917.79,27921.79,11.0
2020-09-14 14:46:00,27922.29,27924.79,27920.79,27923.79,20.0
2020-09-14 14:47:00,27923.79,27924.79,27922.29,27923.29,14.0
2020-09-14 14:48:00,27923.79,27923.79,27919.79,27920.79,17.0
2020-09-14 14:49:00,27920.29,27922.79,27919.79,27921.79,16.0
2020-09-14 14:50:00,27921.79,27922.79,27916.29,27916.29,19.0
2020-09-14 14:51:00,27915.29,27923.29,27914.29,27922.29,18.0
2020-09-14 14:52:00,27921.79,27925.29,27919.79,27925.29,13.0
2020-09-14 14:53:00,27924.79,27933.79,27924.79,27931.79,14.0
2020-09-14 14:54:00,27930.79,27934.29,27930.29,27933.29,9.0
2020-09-14 14:55:00,27931.79,27935.29,27931.79,27934.79,18.0
2020-09-14 14:56:00,27933.79,27935.29,27927.29,27927.29,19.0
2020-09-14 14:57:00,27926.29,27929.8,27926.29,27928.3,18.0
2020-09-14 14:58:00,27926.3,27926.8,27920.3,27921.8,12.0
2020-09-14 14:59:00,27922.3,27922.3,27913.3,27913.3,30.0
2020-09-14 15:00:00,27912.6,27919.6,27912.6,27914.6,27.0
2020-09-14 15:01:00,27916.6,27933.13,27916.6,27933.13,25.0
2020-09-14 15:02:00,27932.63,27932.63,27925.13,27927.13,23.0
2020-09-14 15:03:00,27928.13,27930.13,27926.13,27928.63,24.0
2020-09-14 15:04:00,27927.63,27931.63,27927.13,27929.63,15.0
2020-09-14 15:05:00,27929.13,27934.63,27926.13,27933.13,28.0
2020-09-14 15:06:00,27934.13,27934.13,27928.13,27929.13,16.0
2020-09-14 15:07:00,27928.63,27929.13,27924.63,27926.63,26.0
2020-09-14 15:08:00,27926.13,27926.13,27921.13,27921.13,10.0
2020-09-14 15:09:00,27920.63,27923.13,27920.63,27923.13,12.0
2020-09-14 15:10:00,27923.13,27926.69,27919.19,27925.19,20.0
2020-09-14 15:11:00,27924.69,27927.19,27923.69,27926.69,14.0
2020-09-14 15:12:00,27925.69,27933.19,27920.69,27933.19,26.0
2020-09-14 15:13:00,27931.19,27931.6,27924.1,27924.6,19.0
2020-09-14 15:14:00,27924.1,27926.6,27923.6,27925.6,19.0
2020-09-14 15:15:00,27926.1,27927.1,27911.1,27911.1,24.0
2020-09-14 15:16:00,27911.6,27912.1,27905.6,27909.1,16.0
2020-09-14 15:17:00,27904.6,27911.1,27904.6,27909.6,14.0
2020-09-14 15:18:00,27910.1,27911.1,27909.1,27909.1,15.0
2020-09-14 15:19:00,27908.6,27915.6,27901.6,27915.6,23.0
2020-09-14 15:20:00,27916.1,27920.1,27912.1,27912.6,17.0
2020-09-14 15:21:00,27909.6,27917.6,27909.6,27913.6,17.0
2020-09-14 15:22:00,27913.1,27918.6,27913.1,27917.1,16.0
2020-09-14 15:23:00,27917.6,27940.6,27917.1,27936.6,33.0
2020-09-14 15:24:00,27937.1,27937.1,27927.6,27930.1,24.0
2020-09-14 15:25:00,27926.6,27929.1,27926.1,27926.6,13.0
2020-09-14 15:26:00,27927.6,27931.1,27926.6,27926.6,16.0
2020-09-14 15:27:00,27926.6,27927.1,27926.1,27926.1,7.0
2020-09-14 15:28:00,27924.6,27925.6,27918.6,27920.6,21.0
2020-09-14 15:29:00,27920.1,27920.1,27911.6,27914.1,17.0
2020-09-14 15:30:00,27912.1,27918.1,27912.1,27916.6,14.0
2020-09-14 15:31:00,27915.1,27915.1,27908.6,27909.1,14.0
2020-09-14 15:32:00,27909.11,27909.11,27902.11,27903.11,18.0
2020-09-14 15:33:00,27902.11,27905.61,27902.11,27904.61,18.0
2020-09-14 15:34:00,27903.61,27907.61,27902.11,27906.11,21.0
2020-09-14 15:35:00,27906.61,27907.61,27904.61,27906.11,6.0
2020-09-14 15:36:00,27905.61,27906.11,27902.61,27902.61,9.0
2020-09-14 15:37:00,27901.61,27904.61,27901.11,27902.61,14.0
2020-09-14 15:38:00,27903.11,27904.11,27902.61,27903.11,6.0
2020-09-14 15:39:00,27903.61,27903.61,27901.11,27901.11,5.0
2020-09-14 15:40:00,27897.11,27903.61,27896.11,27903.11,20.0
2020-09-14 15:41:00,27903.61,27905.61,27901.61,27904.11,14.0
2020-09-14 15:42:00,27903.11,27908.61,27902.61,27907.61,14.0
2020-09-14 15:43:00,27907.11,27908.11,27903.61,27906.11,14.0
2020-09-14 15:44:00,27905.11,27906.61,27902.61,27904.61,9.0
2020-09-14 15:45:00,27906.11,27909.61,27904.61,27909.11,9.0
2020-09-14 15:46:00,27909.61,27915.11,27909.11,27914.61,9.0
2020-09-14 15:47:00,27915.61,27918.61,27915.61,27916.61,9.0
2020-09-14 15:48:00,27916.61,27934.11,27916.61,27934.11,31.0
2020-09-14 15:49:00,27934.61,27942.61,27932.61,27940.61,23.0
2020-09-14 15:50:00,27940.11,27946.61,27937.61,27944.61,16.0
2020-09-14 15:51:00,27945.61,27955.11,27944.11,27949.61,33.0
2020-09-14 15:52:00,27950.61,27950.61,27944.11,27944.11,22.0
2020-09-14 15:53:00,27944.11,27944.61,27935.11,27935.11,19.0
2020-09-14 15:54:00,27935.61,27938.61,27935.11,27938.61,16.0
2020-09-14 15:55:00,27939.11,27939.3,27936.11,27938.8,20.0
2020-09-14 15:56:00,27939.3,27945.3,27937.8,27944.3,18.0
2020-09-14 15:57:00,27943.8,27955.3,27941.3,27954.8,26.0
2020-09-14 15:58:00,27957.8,27958.8,27948.3,27953.8,23.0
2020-09-14 15:59:00,27953.81,27958.31,27947.81,27951.81,36.0
2020-09-14 16:00:00,27951.31,27954.51,27943.38,27952.35,64.0
2020-09-14 16:01:00,27951.4,27964.48,27951.4,27962.0,69.0
2020-09-14 16:02:00,27960.75,27969.11,27959.17,27963.62,73.0
2020-09-14 16:03:00,27964.62,27965.79,27952.22,27953.82,61.0
2020-09-14 16:04:00,27953.32,27953.75,27941.08,27945.42,57.0
2020-09-14 16:05:00,27947.92,27950.04,27940.46,27944.82,57.0
2020-09-14 16:06:00,27944.8,27968.09,27944.8,27963.17,75.0
2020-09-14 16:07:00,27962.84,27969.1,27960.55,27963.25,70.0
2020-09-14 16:08:00,27963.25,27968.43,27960.94,27961.5,62.0
2020-09-14 16:09:00,27961.0,27969.97,27958.64,27963.41,72.0
2020-09-14 16:10:00,27962.91,27968.42,27959.79,27962.27,53.0
2020-09-14 16:11:00,27959.63,27962.25,27954.63,27957.83,69.0
2020-09-14 16:12:00,27958.33,27962.34,27952.42,27956.18,49.0
2020-09-14 16:13:00,27956.68,27961.49,27954.95,27959.29,44.0
2020-09-14 16:14:00,27958.79,27971.52,27957.14,27968.65,49.0
2020-09-14 16:15:00,27968.58,27977.65,27968.58,27972.51,63.0
2020-09-14 16:16:00,27975.51,27978.93,27967.63,27967.63,51.0
2020-09-14 16:17:00,27968.13,27971.82,27960.58,27960.58,47.0
2020-09-14 16:18:00,27960.85,27960.85,27950.92,27950.92,53.0
2020-09-14 16:19:00,27951.92,27953.62,27948.13,27949.23,51.0
2020-09-14 16:20:00,27950.73,27952.63,27943.97,27945.39,44.0
2020-09-14 16:21:00,27945.39,27954.3,27944.67,27953.68,41.0
2020-09-14 16:22:00,27954.68,27968.93,27954.68,27964.76,48.0
2020-09-14 16:23:00,27965.76,27967.3,27961.92,27964.92,34.0
2020-09-14 16:24:00,27963.92,27967.71,27961.52,27963.97,37.0
2020-09-14 16:25:00,27963.97,27969.31,27963.97,27964.79,43.0
2020-09-14 16:26:00,27964.03,27964.53,27952.15,27954.16,57.0
2020-09-14 16:27:00,27954.16,27955.32,27946.94,27951.22,45.0
2020-09-14 16:28:00,27951.22,27952.32,27944.82,27948.82,44.0
